GeneName	GoTerm
YBL102W	GO:0015031
YBL103C	GO:0045944
YBL103C	GO:0031930
YBL103C	GO:0000422
YBL103C	GO:0071400
YBL104C	GO:0032008
YBL104C	GO:0015031
YBL104C	GO:1904263
YBL104C	GO:0034198
YBL105C	GO:0006468
YBL105C	GO:0007049
YBL105C	GO:0009272
YBL105C	GO:0007165
YBL105C	GO:0035556
YBL105C	GO:0016310
YBL105C	GO:0018105
YBL105C	GO:0010606
YBL105C	GO:0060211
YBL105C	GO:0030242
YBL105C	GO:0060237
YBL105C	GO:0032186
YBL106C	GO:0030010
YBL106C	GO:0006887
YBL106C	GO:0017157
YBL106C	GO:0006893
YBL106C	GO:0043547
YBL107C	GO:0008150
YBL108C-A	GO:0008150
YBL108C-A	GO:0031505
YBL111C	GO:0008150
YBL112C	GO:0008150
YBL113C	GO:0008150
YBR001C	GO:0005991
YBR001C	GO:0005993
YBR001C	GO:0008152
YBR002C	GO:0019408
YBR002C	GO:0016094
YBR002C	GO:0006888
YBR002C	GO:0006486
YBR003W	GO:0008299
YBR003W	GO:0006744
YBR004C	GO:0006506
YBR004C	GO:0097502
YBR005W	GO:0071555
YBR005W	GO:0016192
YBR005W	GO:0006033
YBR006W	GO:0009450
YBR006W	GO:0055114
YBR006W	GO:0034599
YBR006W	GO:0006540
YBR007C	GO:0043085
YBR007C	GO:0008150
YBR008C	GO:0055085
YBR008C	GO:0015903
YBR008C	GO:0015893
YBR008C	GO:0006855
YBR008C	GO:1990961
YBR009C	GO:0043935
YBR009C	GO:0034729
YBR009C	GO:0061587
YBR009C	GO:0006334
YBR009C	GO:0006333
YBR010W	GO:0070911
YBR010W	GO:0043935
YBR010W	GO:0009303
YBR010W	GO:0006333
YBR011C	GO:0006796
YBR012W-A	GO:0032197
YBR012W-B	GO:0006310
YBR012W-B	GO:0006278
YBR012W-B	GO:0071897
YBR012W-B	GO:0015074
YBR012W-B	GO:0090501
YBR012W-B	GO:0032196
YBR012W-B	GO:0090305
YBR012W-B	GO:0006508
YBR012W-B	GO:0008152
YBR012W-B	GO:0032197
YBR012W-B	GO:0090502
YBR013C	GO:0008150
YBR014C	GO:0055114
YBR014C	GO:0022900
YBR014C	GO:0034599
YBR014C	GO:0098869
YBR014C	GO:0045454
YBR015C	GO:0035268
YBR015C	GO:0046354
YBR015C	GO:0006486
YBR016W	GO:0008150
YBR017C	GO:0015031
YBR017C	GO:0051028
YBR017C	GO:0010458
YBR017C	GO:0006606
YBR018C	GO:0006012
YBR018C	GO:0033499
YBR018C	GO:0005975
YBR019C	GO:0006012
YBR019C	GO:0008152
YBR019C	GO:0005975
YBR019C	GO:0033499
YBR019C	GO:0019388
YBR019C	GO:0019318
YBR020W	GO:0005975
YBR020W	GO:0016310
YBR020W	GO:0000411
YBR020W	GO:0046835
YBR020W	GO:0033499
YBR020W	GO:0006012
YBR021W	GO:0015857
YBR021W	GO:0055085
YBR021W	GO:1903791
YBR022W	GO:0016311
YBR022W	GO:0006388
YBR023C	GO:0031505
YBR023C	GO:0071555
YBR023C	GO:0034221
YBR023C	GO:0097271
YBR023C	GO:0030476
YBR024W	GO:0033617
YBR024W	GO:0006825
YBR024W	GO:0008535
YBR024W	GO:0034599
YBR024W	GO:0045454
YBR024W	GO:0006878
YBR025C	GO:0008150
YBR026C	GO:0006633
YBR026C	GO:0006629
YBR026C	GO:0006631
YBR026C	GO:0009060
YBR026C	GO:0055114
YBR027C	GO:0008150
YBR028C	GO:0035556
YBR028C	GO:0018105
YBR028C	GO:0016310
YBR028C	GO:0046777
YBR028C	GO:0006468
YBR029C	GO:0016024
YBR029C	GO:0006658
YBR029C	GO:0046488
YBR029C	GO:0008654
YBR029C	GO:0006629
YBR030W	GO:0032259
YBR030W	GO:0018026
YBR031W	GO:0002181
YBR031W	GO:0006412
YBR032W	GO:0008150
YBR033W	GO:0008150
YBR033W	GO:0006355
YBR033W	GO:0006357
YBR034C	GO:0034969
YBR034C	GO:0060567
YBR034C	GO:0032968
YBR034C	GO:0018216
YBR034C	GO:0006406
YBR034C	GO:0006355
YBR034C	GO:0032259
YBR034C	GO:0006479
YBR034C	GO:0019919
YBR035C	GO:0009443
YBR035C	GO:0055114
YBR035C	GO:0008615
YBR036C	GO:0006688
YBR036C	GO:0006874
YBR036C	GO:0050790
YBR037C	GO:0045454
YBR037C	GO:0034599
YBR037C	GO:0033617
YBR037C	GO:0006878
YBR037C	GO:0006825
YBR037C	GO:0008535
YBR038W	GO:0006031
YBR038W	GO:0000918
YBR038W	GO:1902406
YBR038W	GO:0071555
YBR039W	GO:0015986
YBR039W	GO:0006811
YBR039W	GO:0006754
YBR040W	GO:0000755
YBR040W	GO:0032220
YBR040W	GO:0000753
YBR041W	GO:0000038
YBR041W	GO:0006633
YBR041W	GO:0001676
YBR041W	GO:0006869
YBR041W	GO:0044539
YBR042C	GO:0006629
YBR042C	GO:0036149
YBR042C	GO:0006644
YBR042C	GO:0008654
YBR043C	GO:0055085
YBR043C	GO:0006855
YBR043C	GO:0042908
YBR043C	GO:0010509
YBR043C	GO:0030476
YBR043C	GO:1902047
YBR044C	GO:0051131
YBR044C	GO:0034553
YBR045C	GO:0030476
YBR045C	GO:0043666
YBR046C	GO:0034599
YBR046C	GO:0055114
YBR047W	GO:0008150
YBR048W	GO:0000028
YBR048W	GO:0000462
YBR048W	GO:0002181
YBR048W	GO:0006412
YBR049C	GO:0006369
YBR049C	GO:0001174
YBR049C	GO:0006357
YBR049C	GO:0006363
YBR050C	GO:0043666
YBR052C	GO:0055114
YBR052C	GO:0008150
YBR053C	GO:0008150
YBR054W	GO:0006811
YBR054W	GO:0008150
YBR054W	GO:0034220
YBR055C	GO:0008380
YBR055C	GO:0006397
YBR055C	GO:0006396
YBR055C	GO:0000398
YBR055C	GO:0000244
YBR056W	GO:0008150
YBR056W	GO:0006073
YBR056W	GO:0009251
YBR056W	GO:0008152
YBR056W-A	GO:0008150
YBR057C	GO:0006279
YBR057C	GO:0080009
YBR057C	GO:2000221
YBR057C	GO:0051321
YBR057C	GO:0030435
YBR058C	GO:0045721
YBR058C	GO:0006511
YBR058C	GO:0043161
YBR058C	GO:0006508
YBR058C	GO:0016579
YBR058C-A	GO:0006666
YBR058C-A	GO:0043085
YBR058C-A	GO:0090154
YBR059C	GO:0018107
YBR059C	GO:1900186
YBR059C	GO:0016310
YBR059C	GO:0046777
YBR059C	GO:0006468
YBR059C	GO:0000147
YBR059C	GO:0007015
YBR060C	GO:0006260
YBR060C	GO:0006348
YBR060C	GO:0006270
YBR060C	GO:0030466
YBR060C	GO:0006267
YBR060C	GO:0051568
YBR061C	GO:0002128
YBR061C	GO:0008033
YBR061C	GO:0001510
YBR061C	GO:0032259
YBR061C	GO:0030488
YBR061C	GO:0002181
YBR062C	GO:0008150
YBR063C	GO:0008150
YBR065C	GO:0006397
YBR065C	GO:0008380
YBR065C	GO:0000398
YBR066C	GO:2000221
YBR066C	GO:1900464
YBR066C	GO:1900460
YBR066C	GO:0043709
YBR066C	GO:0000433
YBR067C	GO:0031505
YBR068C	GO:0003333
YBR068C	GO:0006865
YBR068C	GO:0055085
YBR068C	GO:0015823
YBR069C	GO:0006865
YBR069C	GO:0015827
YBR069C	GO:0015828
YBR069C	GO:0003333
YBR069C	GO:0055085
YBR070C	GO:0006488
YBR071W	GO:0008150
YBR072C-A	GO:0008150
YBR072W	GO:0034605
YBR072W	GO:0006457
YBR073W	GO:0006310
YBR073W	GO:0000724
YBR073W	GO:0006974
YBR073W	GO:0030491
YBR073W	GO:0051321
YBR073W	GO:0007131
YBR073W	GO:0032392
YBR073W	GO:0006281
YBR073W	GO:0045144
YBR073W	GO:0032508
YBR074W	GO:0008150
YBR074W	GO:0006508
YBR076W	GO:0071555
YBR076W	GO:0008150
YBR077C	GO:0016237
YBR077C	GO:0007165
YBR077C	GO:0006914
YBR077C	GO:0015031
YBR078W	GO:0071555
YBR078W	GO:0031505
YBR079C	GO:0006413
YBR079C	GO:0002188
YBR079C	GO:0006412
YBR079C	GO:0002183
YBR079C	GO:0001732
YBR080C	GO:0035494
YBR080C	GO:0042144
YBR080C	GO:0043001
YBR080C	GO:0048211
YBR080C	GO:0048219
YBR080C	GO:0048280
YBR080C	GO:0015031
YBR080C	GO:0016192
YBR080C	GO:0000045
YBR080C	GO:0016236
YBR081C	GO:0000747
YBR081C	GO:0006325
YBR081C	GO:0016573
YBR081C	GO:0034622
YBR081C	GO:0006357
YBR082C	GO:0034605
YBR082C	GO:0000209
YBR082C	GO:0006513
YBR082C	GO:0071629
YBR082C	GO:0043162
YBR082C	GO:0006511
YBR082C	GO:0016567
YBR083W	GO:0045944
YBR083W	GO:0006355
YBR083W	GO:0051123
YBR083W	GO:0036003
YBR083W	GO:0001300
YBR083W	GO:0001403
YBR083W	GO:0007124
YBR083W	GO:0010527
YBR083W	GO:2000222
YBR084C-A	GO:0002181
YBR084C-A	GO:0006412
YBR084W	GO:0006164
YBR084W	GO:0009113
YBR084W	GO:0000105
YBR084W	GO:0009086
YBR084W	GO:0008152
YBR084W	GO:0008652
YBR084W	GO:0006730
YBR084W	GO:0046656
YBR084W	GO:0006139
YBR084W	GO:0035999
YBR084W	GO:0009257
YBR084W	GO:0055114
YBR085C-A	GO:0008150
YBR085W	GO:0055085
YBR085W	GO:0015886
YBR085W	GO:0009061
YBR085W	GO:0015866
YBR085W	GO:0015867
YBR086C	GO:0072659
YBR086C	GO:0090158
YBR086C	GO:0060304
YBR087W	GO:0006261
YBR087W	GO:0007049
YBR087W	GO:0006272
YBR087W	GO:0007062
YBR087W	GO:0006260
YBR088C	GO:0006298
YBR088C	GO:0006260
YBR088C	GO:0000278
YBR088C	GO:0000710
YBR088C	GO:0006272
YBR088C	GO:0006273
YBR088C	GO:0007064
YBR088C	GO:0030466
YBR088C	GO:0006275
YBR088C	GO:0034087
YBR088C	GO:0035753
YBR088C	GO:0006348
YBR088C	GO:0070987
YBR088C	GO:1902394
YBR088C	GO:0006301
YBR088C	GO:0006289
YBR088C	GO:0006281
YBR088C	GO:1903022
YBR088C	GO:0006974
YBR088C	GO:0019985
YBR089C-A	GO:0070898
YBR089C-A	GO:0001195
YBR089C-A	GO:0006357
YBR089C-A	GO:0006366
YBR089C-A	GO:0006338
YBR089C-A	GO:0006974
YBR089C-A	GO:0006281
YBR090C	GO:0008150
YBR091C	GO:0015031
YBR091C	GO:0045039
YBR091C	GO:0071806
YBR092C	GO:0016311
YBR092C	GO:0006796
YBR092C	GO:0042723
YBR093C	GO:0008361
YBR093C	GO:0016311
YBR093C	GO:0006796
YBR093C	GO:0016036
YBR094W	GO:0000956
YBR094W	GO:0008150
YBR094W	GO:0006464
YBR095C	GO:2000219
YBR095C	GO:0061587
YBR095C	GO:0061188
YBR095C	GO:0061186
YBR095C	GO:0031939
YBR095C	GO:0000747
YBR095C	GO:0000122
YBR095C	GO:0006325
YBR095C	GO:0016575
YBR095C	GO:0001403
YBR096W	GO:0008150
YBR097W	GO:0006623
YBR097W	GO:0006468
YBR097W	GO:0000011
YBR097W	GO:0030242
YBR097W	GO:0032968
YBR097W	GO:0006914
YBR097W	GO:0045324
YBR097W	GO:0048017
YBR097W	GO:0015031
YBR097W	GO:0016310
YBR097W	GO:0045053
YBR097W	GO:0016236
YBR098W	GO:0031297
YBR098W	GO:0006302
YBR098W	GO:0006310
YBR098W	GO:0051321
YBR098W	GO:0000712
YBR098W	GO:0090305
YBR098W	GO:0006974
YBR098W	GO:0010520
YBR098W	GO:0007131
YBR098W	GO:0006281
YBR098W	GO:0031573
YBR098W	GO:0006265
YBR101C	GO:0071629
YBR101C	GO:0006417
YBR101C	GO:0050790
YBR102C	GO:0090522
YBR102C	GO:0000245
YBR102C	GO:0051601
YBR102C	GO:0006893
YBR102C	GO:0008104
YBR102C	GO:0001927
YBR102C	GO:0015031
YBR102C	GO:0006887
YBR103W	GO:0031939
YBR103W	GO:1903507
YBR103W	GO:0006355
YBR103W	GO:0006357
YBR103W	GO:0016575
YBR103W	GO:0032874
YBR103W	GO:0006325
YBR103W	GO:0045835
YBR104W	GO:0006839
YBR104W	GO:0055085
YBR104W	GO:1903825
YBR105C	GO:0006623
YBR105C	GO:0015031
YBR105C	GO:0043161
YBR105C	GO:0045721
YBR105C	GO:0007039
YBR106W	GO:0051604
YBR106W	GO:0045047
YBR106W	GO:0006817
YBR106W	GO:0015031
YBR107C	GO:0034087
YBR107C	GO:0030437
YBR107C	GO:0051301
YBR107C	GO:0051321
YBR107C	GO:0007049
YBR107C	GO:0034089
YBR107C	GO:0045144
YBR107C	GO:0071459
YBR107C	GO:0034090
YBR108W	GO:0000147
YBR108W	GO:0051016
YBR109C	GO:0006897
YBR109C	GO:0007010
YBR109C	GO:0006898
YBR109C	GO:0007114
YBR109C	GO:0016237
YBR109C	GO:0042144
YBR109C	GO:0051300
YBR109C	GO:0000742
YBR109C	GO:0006661
YBR109C	GO:0006606
YBR109C	GO:0019722
YBR109C	GO:1903525
YBR110W	GO:0097502
YBR110W	GO:0006487
YBR110W	GO:0006490
YBR110W	GO:0006486
YBR111C	GO:0006753
YBR111C	GO:0019693
YBR111W-A	GO:0071033
YBR111W-A	GO:0016973
YBR111W-A	GO:0016578
YBR111W-A	GO:0006368
YBR111W-A	GO:0045944
YBR111W-A	GO:0051568
YBR111W-A	GO:0043085
YBR111W-A	GO:0000973
YBR111W-A	GO:0015031
YBR111W-A	GO:0034729
YBR111W-A	GO:0006325
YBR111W-A	GO:0032880
YBR111W-A	GO:0006357
YBR111W-A	GO:0006406
YBR111W-A	GO:0045893
YBR111W-A	GO:0051028
YBR112C	GO:0035955
YBR112C	GO:2000531
YBR112C	GO:0000122
YBR112C	GO:0006338
YBR112C	GO:0045944
YBR112C	GO:0016584
YBR112C	GO:2001020
YBR114W	GO:0006974
YBR114W	GO:0000715
YBR114W	GO:0016567
YBR114W	GO:0006281
YBR114W	GO:0034613
YBR114W	GO:0006511
YBR115C	GO:0019878
YBR115C	GO:0055114
YBR115C	GO:0008652
YBR115C	GO:0009085
YBR117C	GO:0006098
YBR118W	GO:0051017
YBR118W	GO:0006412
YBR118W	GO:0006414
YBR118W	GO:0006409
YBR119W	GO:0008380
YBR119W	GO:0006397
YBR119W	GO:0000398
YBR120C	GO:0070131
YBR120C	GO:0034551
YBR120C	GO:0006397
YBR121C	GO:0070150
YBR121C	GO:0006353
YBR121C	GO:0006412
YBR121C	GO:0006426
YBR122C	GO:0032543
YBR123C	GO:0006384
YBR123C	GO:0042791
YBR123C	GO:0070898
YBR123C	GO:0006383
YBR125C	GO:0006470
YBR126C	GO:0070413
YBR126C	GO:0034599
YBR126C	GO:0034605
YBR126C	GO:1900118
YBR126C	GO:0044262
YBR126C	GO:0071465
YBR126C	GO:0090441
YBR126C	GO:0005992
YBR126C	GO:0016311
YBR126W-A	GO:0008150
YBR127C	GO:1902600
YBR127C	GO:0046034
YBR127C	GO:0006874
YBR127C	GO:0007035
YBR127C	GO:0055085
YBR127C	GO:0006811
YBR127C	GO:1902906
YBR128C	GO:0032258
YBR128C	GO:0030242
YBR128C	GO:0016236
YBR128C	GO:0006914
YBR128C	GO:0034727
YBR128C	GO:0015031
YBR129C	GO:1902647
YBR130C	GO:0051028
YBR130C	GO:0007533
YBR130C	GO:0008298
YBR130C	GO:0048309
YBR131W	GO:0006623
YBR131W	GO:0006914
YBR131W	GO:0015031
YBR131W	GO:0097352
YBR131W	GO:0007034
YBR131W	GO:0016236
YBR131W	GO:0048278
YBR131W	GO:0044395
YBR131W	GO:0016192
YBR131W	GO:0032258
YBR131W	GO:0043547
YBR132C	GO:0006865
YBR132C	GO:1902269
YBR132C	GO:1902274
YBR132C	GO:0055085
YBR132C	GO:0003333
YBR133C	GO:0007049
YBR133C	GO:0019918
YBR133C	GO:0032259
YBR133C	GO:0044257
YBR133C	GO:0051726
YBR133C	GO:0034969
YBR133C	GO:0051301
YBR133C	GO:0035246
YBR133C	GO:0035247
YBR133C	GO:0006479
YBR133C	GO:0000086
YBR135W	GO:0045737
YBR135W	GO:0045944
YBR135W	GO:0007346
YBR135W	GO:0000079
YBR135W	GO:0051301
YBR135W	GO:0032147
YBR135W	GO:0006357
YBR135W	GO:0007049
YBR135W	GO:0060303
YBR136W	GO:0006325
YBR136W	GO:2000105
YBR136W	GO:0006974
YBR136W	GO:0016310
YBR136W	GO:0051321
YBR136W	GO:0006281
YBR136W	GO:0016572
YBR136W	GO:0000077
YBR136W	GO:0000722
YBR136W	GO:0006975
YBR136W	GO:0006310
YBR136W	GO:0007131
YBR136W	GO:0006260
YBR136W	GO:0000723
YBR137W	GO:0006620
YBR138C	GO:0008150
YBR139W	GO:0031638
YBR139W	GO:0046938
YBR139W	GO:0006508
YBR139W	GO:0051603
YBR139W	GO:0016236
YBR140C	GO:0007165
YBR140C	GO:0043547
YBR140C	GO:0045761
YBR140C	GO:0043087
YBR140C	GO:0007193
YBR140C	GO:0046580
YBR141C	GO:0032259
YBR141C	GO:0031167
YBR141C	GO:0008150
YBR142W	GO:0042254
YBR142W	GO:0042273
YBR142W	GO:0006364
YBR142W	GO:0000466
YBR142W	GO:0000463
YBR143C	GO:0006415
YBR143C	GO:0006412
YBR143C	GO:0002184
YBR143C	GO:0006353
YBR144C	GO:0008150
YBR145W	GO:0055114
YBR145W	GO:0000947
YBR145W	GO:0043458
YBR145W	GO:0006116
YBR145W	GO:0006067
YBR146W	GO:0032543
YBR146W	GO:0000462
YBR146W	GO:0006412
YBR147W	GO:0034488
YBR147W	GO:0006865
YBR148W	GO:0032120
YBR149W	GO:0055114
YBR149W	GO:0044262
YBR150C	GO:0006355
YBR150C	GO:0006357
YBR150C	GO:0006351
YBR150C	GO:0008150
YBR151W	GO:0008150
YBR152W	GO:0000349
YBR152W	GO:0000398
YBR152W	GO:0008380
YBR152W	GO:0006397
YBR153W	GO:0055114
YBR153W	GO:0009231
YBR154C	GO:0006351
YBR154C	GO:0006366
YBR154C	GO:0042254
YBR154C	GO:0042797
YBR154C	GO:0006383
YBR154C	GO:0006360
YBR154C	GO:0001172
YBR155W	GO:0006457
YBR155W	GO:0042026
YBR156C	GO:0032465
YBR156C	GO:0032147
YBR156C	GO:0006468
YBR156C	GO:0007059
YBR157C	GO:0008150
YBR158W	GO:2001042
YBR158W	GO:0007093
YBR158W	GO:0016567
YBR158W	GO:0007049
YBR158W	GO:0006511
YBR158W	GO:0031146
YBR158W	GO:0043624
YBR158W	GO:0001100
YBR158W	GO:0051301
YBR159W	GO:0006633
YBR159W	GO:0006631
YBR159W	GO:0055114
YBR159W	GO:0030148
YBR159W	GO:0006629
YBR159W	GO:0030497
YBR159W	GO:0042761
YBR160W	GO:1905634
YBR160W	GO:0010569
YBR160W	GO:0000122
YBR160W	GO:0045819
YBR160W	GO:0010696
YBR160W	GO:0007049
YBR160W	GO:0051446
YBR160W	GO:0044257
YBR160W	GO:0010389
YBR160W	GO:0051301
YBR160W	GO:0006468
YBR160W	GO:0090307
YBR160W	GO:0010570
YBR160W	GO:0090169
YBR160W	GO:0045931
YBR160W	GO:0000082
YBR160W	GO:0060303
YBR160W	GO:0010568
YBR160W	GO:0045930
YBR160W	GO:0070816
YBR160W	GO:1902889
YBR160W	GO:1903500
YBR160W	GO:1902596
YBR160W	GO:0010898
YBR160W	GO:2001033
YBR160W	GO:0034504
YBR160W	GO:0000729
YBR160W	GO:0016310
YBR160W	GO:0008284
YBR160W	GO:0032210
YBR160W	GO:0018107
YBR160W	GO:0045944
YBR160W	GO:1990758
YBR160W	GO:0010571
YBR160W	GO:0018105
YBR160W	GO:0006370
YBR160W	GO:0045893
YBR160W	GO:0006892
YBR160W	GO:0045892
YBR160W	GO:1990139
YBR160W	GO:0007130
YBR160W	GO:0051447
YBR160W	GO:1903827
YBR160W	GO:0000706
YBR160W	GO:0006303
YBR160W	GO:1901319
YBR160W	GO:0045875
YBR161W	GO:0006688
YBR161W	GO:0030148
YBR161W	GO:0097502
YBR161W	GO:0051999
YBR162C	GO:0008150
YBR162W-A	GO:0015031
YBR162W-A	GO:0009306
YBR162W-A	GO:0030968
YBR162W-A	GO:0006486
YBR163W	GO:0036297
YBR163W	GO:0000002
YBR163W	GO:0090305
YBR164C	GO:0006897
YBR164C	GO:0034067
YBR164C	GO:0034497
YBR164C	GO:0043001
YBR164C	GO:0034976
YBR164C	GO:0034629
YBR164C	GO:0006886
YBR164C	GO:0032258
YBR164C	GO:0006623
YBR164C	GO:0016236
YBR164C	GO:0016192
YBR164C	GO:0015031
YBR165W	GO:0016567
YBR165W	GO:0006611
YBR166C	GO:0006570
YBR166C	GO:0055114
YBR166C	GO:0008652
YBR166C	GO:0009073
YBR166C	GO:0006571
YBR167C	GO:0008033
YBR167C	GO:0090502
YBR167C	GO:0090501
YBR167C	GO:0034965
YBR167C	GO:0006364
YBR167C	GO:0000294
YBR168W	GO:0007031
YBR169C	GO:0050790
YBR169C	GO:0042026
YBR169C	GO:0006457
YBR169C	GO:0043161
YBR169C	GO:0010499
YBR170C	GO:0051974
YBR170C	GO:0072671
YBR170C	GO:0051028
YBR170C	GO:1900182
YBR170C	GO:0015031
YBR170C	GO:0051228
YBR170C	GO:0006511
YBR170C	GO:0030433
YBR170C	GO:1990116
YBR170C	GO:0030970
YBR170C	GO:0071712
YBR170C	GO:0043161
YBR170C	GO:0071629
YBR170C	GO:0070651
YBR170C	GO:0072665
YBR171W	GO:0030447
YBR171W	GO:0031204
YBR171W	GO:0015031
YBR172C	GO:0006888
YBR173C	GO:0006974
YBR173C	GO:0006511
YBR173C	GO:0043248
YBR175W	GO:1903341
YBR175W	GO:0051568
YBR175W	GO:0000723
YBR175W	GO:0006348
YBR176W	GO:0015940
YBR177C	GO:0044255
YBR177C	GO:0051792
YBR177C	GO:0051793
YBR179C	GO:0008053
YBR180W	GO:0042908
YBR180W	GO:0030435
YBR180W	GO:0015837
YBR180W	GO:0030476
YBR180W	GO:0006855
YBR180W	GO:0055085
YBR181C	GO:0042254
YBR181C	GO:0000462
YBR181C	GO:0002181
YBR181C	GO:0006412
YBR181C	GO:0006364
YBR182C	GO:0061393
YBR182C	GO:0045944
YBR182C-A	GO:0008150
YBR183W	GO:0046514
YBR183W	GO:0046513
YBR183W	GO:0006672
YBR184W	GO:0008150
YBR185C	GO:0070131
YBR185C	GO:0007007
YBR185C	GO:0032979
YBR186W	GO:0051321
YBR186W	GO:0051598
YBR186W	GO:0042138
YBR186W	GO:0007131
YBR187W	GO:0070588
YBR187W	GO:0032468
YBR187W	GO:0071421
YBR187W	GO:0006874
YBR187W	GO:0030026
YBR188C	GO:0000398
YBR188C	GO:0008380
YBR188C	GO:0006397
YBR189W	GO:0006364
YBR189W	GO:0042254
YBR189W	GO:0000462
YBR189W	GO:0006412
YBR189W	GO:0045903
YBR191W	GO:0002181
YBR191W	GO:0006412
YBR192W	GO:1990519
YBR192W	GO:0055085
YBR192W	GO:0000002
YBR192W	GO:0006864
YBR192W	GO:0070838
YBR193C	GO:0045944
YBR193C	GO:0006357
YBR193C	GO:0000122
YBR194W	GO:0008150
YBR195C	GO:0006335
YBR196C	GO:0006094
YBR196C	GO:0006096
YBR196C	GO:0051156
YBR196C-A	GO:0008150
YBR196C-B	GO:0008150
YBR197C	GO:0008150
YBR198C	GO:0006325
YBR198C	GO:0006366
YBR198C	GO:0051123
YBR198C	GO:0016573
YBR199W	GO:0006486
YBR199W	GO:0006487
YBR199W	GO:0006493
YBR199W	GO:0000032
YBR199W	GO:0097502
YBR200W	GO:0000902
YBR200W	GO:0000753
YBR200W	GO:0006801
YBR200W	GO:0043085
YBR200W	GO:2000769
YBR200W-A	GO:0008150
YBR201C-A	GO:0008150
YBR201W	GO:0070843
YBR201W	GO:0015031
YBR201W	GO:0030970
YBR201W	GO:0030433
YBR201W	GO:0030968
YBR202W	GO:0006270
YBR202W	GO:0006348
YBR202W	GO:0006267
YBR202W	GO:0006271
YBR202W	GO:0030466
YBR202W	GO:0000727
YBR202W	GO:0033260
YBR202W	GO:0007049
YBR202W	GO:0006268
YBR202W	GO:0006260
YBR203W	GO:0007165
YBR204C	GO:0055088
YBR204C	GO:0006629
YBR204C	GO:0016042
YBR205W	GO:0097502
YBR205W	GO:0006486
YBR205W	GO:0006491
YBR205W	GO:0000032
YBR205W	GO:0006493
YBR205W	GO:0006487
YBR207W	GO:0006897
YBR207W	GO:0072511
YBR207W	GO:0034755
YBR207W	GO:0006811
YBR207W	GO:0055072
YBR208C	GO:0008152
YBR208C	GO:0006525
YBR208C	GO:0043419
YBR208C	GO:0000256
YBR209W	GO:0008150
YBR210W	GO:0007120
YBR210W	GO:0016192
YBR210W	GO:0006888
YBR211C	GO:0034501
YBR211C	GO:0008608
YBR211C	GO:0051321
YBR211C	GO:0051301
YBR211C	GO:0007049
YBR212W	GO:0061158
YBR212W	GO:0007005
YBR213W	GO:0019354
YBR213W	GO:0006779
YBR213W	GO:0055114
YBR213W	GO:0000103
YBR213W	GO:0008652
YBR213W	GO:0009086
YBR213W	GO:0008152
YBR214W	GO:0030071
YBR214W	GO:0000920
YBR214W	GO:0006897
YBR214W	GO:0042149
YBR215W	GO:0006368
YBR215W	GO:0000083
YBR215W	GO:0006336
YBR215W	GO:0006325
YBR216C	GO:0034599
YBR217W	GO:0006914
YBR217W	GO:0015031
YBR217W	GO:0044805
YBR217W	GO:0000422
YBR217W	GO:0043085
YBR217W	GO:0032258
YBR217W	GO:0006501
YBR217W	GO:0061739
YBR217W	GO:0000045
YBR217W	GO:0034727
YBR218C	GO:0006090
YBR218C	GO:0006094
YBR218C	GO:0008152
YBR219C	GO:0015876
YBR219C	GO:1902600
YBR219C	GO:0008150
YBR220C	GO:0015876
YBR220C	GO:0008150
YBR220C	GO:1902600
YBR221C	GO:0006086
YBR221C	GO:0055114
YBR221C	GO:0006096
YBR221W-A	GO:0008150
YBR222C	GO:0033611
YBR223C	GO:0006281
YBR223C	GO:0006302
YBR223C	GO:0000012
YBR223C	GO:0090305
YBR223C	GO:0006974
YBR225W	GO:0008150
YBR227C	GO:1904287
YBR227C	GO:0042026
YBR227C	GO:0030150
YBR227C	GO:0006508
YBR227C	GO:0030163
YBR227C	GO:0006457
YBR228W	GO:0006310
YBR228W	GO:0006261
YBR228W	GO:0006281
YBR228W	GO:0006974
YBR228W	GO:0000724
YBR228W	GO:0090305
YBR229C	GO:0006491
YBR229C	GO:0005975
YBR229C	GO:0070880
YBR229C	GO:0008152
YBR230C	GO:0033750
YBR230C	GO:0006626
YBR230W-A	GO:0008150
YBR231C	GO:0006325
YBR231C	GO:0043486
YBR231C	GO:0006338
YBR233W	GO:0000723
YBR233W-A	GO:0008608
YBR233W-A	GO:0031116
YBR233W-A	GO:0051301
YBR233W-A	GO:0007059
YBR233W-A	GO:0007049
YBR233W-A	GO:0051987
YBR234C	GO:0034314
YBR234C	GO:0045010
YBR234C	GO:0030833
YBR234C	GO:0007015
YBR235W	GO:0055075
YBR235W	GO:0034486
YBR235W	GO:0055064
YBR235W	GO:0006811
YBR235W	GO:0006816
YBR235W	GO:1902476
YBR235W	GO:0006813
YBR235W	GO:1990573
YBR235W	GO:0055085
YBR235W	GO:0006884
YBR236C	GO:0106005
YBR236C	GO:0006370
YBR236C	GO:0006397
YBR236C	GO:0032259
YBR237W	GO:0000348
YBR237W	GO:0000398
YBR237W	GO:0008380
YBR237W	GO:0006397
YBR238C	GO:0009060
YBR239C	GO:0035948
YBR239C	GO:0061414
YBR239C	GO:0009267
YBR239C	GO:0061415
YBR239C	GO:0000122
YBR239C	GO:0006355
YBR239C	GO:0006094
YBR240C	GO:0045944
YBR240C	GO:0009228
YBR240C	GO:0090180
YBR240C	GO:0006355
YBR241C	GO:0055085
YBR242W	GO:0009159
YBR242W	GO:0016311
